Crop,Mandi,Price,Date
Onion,Kolhapur,3000,08-11-2024
Onion,Vashi New Mumbai,4850,08-11-2024
Onion,Manmad,5300,08-11-2024
Onion,Mangal Wedha,3500,08-11-2024
Potato,Pune(Moshi),2250,08-11-2024
Potato,"Sangli(Phale, Bhajipura Market)",2450,08-11-2024
Onion,Sangamner,4850,08-11-2024
Potato,Khed(Chakan),3100,08-11-2024
Onion,Chandvad,3600,08-11-2024
Onion,Malharshree Farmers Producer Co Ltd,5244,08-11-2024
Onion,Parner,5200,08-11-2024
Onion,Pathardi,3500,08-11-2024
Onion,Pimpalgaon,4000,08-11-2024
Onion,Jalgaon,4277,08-11-2024
Onion,Parner,3000,08-11-2024
Onion,Kalvan,6001,08-11-2024
Onion,Pimpalgaon Baswant(Saykheda),5500,08-11-2024
Potato,Shrirampur,2800,08-11-2024
Onion,Lasalgaon,3501,08-11-2024
Onion,Pune(Pimpri),5250,08-11-2024
Onion,Lasalgaon(Vinchur),5725,08-11-2024
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,5429.5,08-11-2024
Onion,Junnar(Alephata),6500,08-11-2024
Onion,Lasalgaon(Niphad),5550,08-11-2024
Onion,Laxmi Sopan Agriculture Produce Marketing Co Ltd,2100,08-11-2024
Potato,Akluj,2800,08-11-2024
Onion,Jalgaon,2127,08-11-2024
Onion,Akluj,4000,08-11-2024
Onion,Lasalgaon(Vinchur),3750,08-11-2024
Onion,Amrawati(Frui & Veg. Market),3500,08-11-2024
Potato,Hingna,2766,08-11-2024
Onion,Pune(Moshi),3000,08-11-2024
Onion,Dindori(Vani),5701,08-11-2024
Onion,Akola,2500,08-11-2024
Onion,Nasik,5800,08-11-2024
Onion,Umrane,4100,08-11-2024
Onion,Khed(Chakan),4500,08-11-2024
Onion,Shree Rameshwar Krushi Market,5005.74,08-11-2024
Onion,Yeola,5600,08-11-2024
Onion,Shree Rameshwar Krushi Market,2549.66,08-11-2024
Potato,Solapur,1900,08-11-2024
Onion,Pune(Khadiki),3400,08-11-2024
Onion,Satana,5875,08-11-2024
Onion,Shirur,4600,08-11-2024
Onion,Navapur,3667,08-11-2024
Potato,Nasik,2600,08-11-2024
Potato,Jalgaon,2000,08-11-2024
Onion,Dhule,4850,08-11-2024
Potato,Vashi New Mumbai,2700,08-11-2024
Onion,Sangamner,3650,08-11-2024
Onion,Pimpalgaon,5850,08-11-2024
Onion,Bhusaval,3000,08-11-2024
Onion,Nasik,5000,08-11-2024
Potato,Pune(Khadiki),2200,08-11-2024
Potato,Pune,3350,08-11-2024
Potato,Amrawati(Frui & Veg. Market),2100,08-11-2024
Potato,Kalyan,2900,09-11-2024
Onion,Junnar(Narayangaon),4500,09-11-2024
Onion,Ahmednagar,4800,09-11-2024
Onion,Shree Sairaj Krushi Market,3650,09-11-2024
Onion,Hingna,3712,09-11-2024
Onion,Pune(Pimpri),6050,09-11-2024
Onion,Solapur,2600,09-11-2024
Onion,Amrawati(Frui & Veg. Market),3100,09-11-2024
Potato,Vashi New Mumbai,2700,09-11-2024
Onion,Lasalgaon,5500,09-11-2024
Onion,Jalgaon,4250,09-11-2024
Onion,Lasalgaon,3501,09-11-2024
Onion,Chandvad,4880,09-11-2024
Onion,Manmad,4900,09-11-2024
Onion,Lasalgaon(Vinchur),5550,09-11-2024
Onion,Kopargaon,5500,09-11-2024
Onion,Karad,6500,09-11-2024
Potato,Nasik,2750,09-11-2024
Onion,Shivsiddha Govind Producer Company Limited Sanchal,6000,09-11-2024
Onion,Pune(Manjri),4000,09-11-2024
Onion,Lasalgaon(Vinchur),3650,09-11-2024
Onion,Nasik,6000,09-11-2024
Potato,Rahata,2200,09-11-2024
Potato,Akola,2500,09-11-2024
Onion,Pune(Moshi),3250,09-11-2024
Potato,Bhusaval,2400,09-11-2024
Onion,Nasik,4500,09-11-2024
Onion,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,5553.37,09-11-2024
Onion,Rahuri(Vambori),5000,09-11-2024
Onion,Vai,5500,09-11-2024
Onion,Rahuri(Vambori),3200,09-11-2024
Onion,Shevgaon,1200,09-11-2024
Onion,Nagpur,4500,09-11-2024
Onion,Pimpalgaon,5800,09-11-2024
Onion,Shevgaon,4350,09-11-2024
Onion,Jalgaon,2377,09-11-2024
Onion,Nagpur,4375,09-11-2024
Onion,Kalyan,6250,09-11-2024
Potato,Pune(Manjri),3000,09-11-2024
Potato,Pune(Khadiki),2200,09-11-2024
Onion,Kopargaon,3500,09-11-2024
Onion,"Sangli(Phale, Bhajipura Market)",3850,09-11-2024
Onion,Bhusaval,3300,09-11-2024
Onion,Pimpalgaon,4000,09-11-2024
Onion,Akola,3000,09-11-2024
Potato,"Sangli(Phale, Bhajipura Market)",2350,09-11-2024
Potato,Rahuri,3300,09-11-2024
Onion,Newasa(Ghodegaon),5500,09-11-2024
Onion,Chandvad,3100,09-11-2024
Onion,Ahmednagar,3800,09-11-2024
Onion,Kalvan,5811,09-11-2024
Onion,Vashi New Mumbai,4650,09-11-2024
Onion,Pimpalgaon Baswant(Saykheda),5450,09-11-2024
Onion,Laxmi Sopan Agriculture Produce Marketing Co Ltd,2200,09-11-2024
Onion,Satara,5000,09-11-2024
Onion,Jamkhed,2550,09-11-2024
Potato,Pune(Moshi),2250,09-11-2024
Onion,Yeola,5000,09-11-2024
Onion,Newasa(Ghodegaon),4500,09-11-2024
Potato,Jalgaon,2000,09-11-2024
Potato,Khed(Chakan),3500,09-11-2024
Onion,Khed(Chakan),4500,09-11-2024
Potato,Akluj,2900,09-11-2024
Potato,Hingna,2587,09-11-2024
Onion,Lasalgaon(Niphad),5700,09-11-2024
Potato,Amrawati(Frui & Veg. Market),1900,09-11-2024
Onion,Kolhapur,3000,09-11-2024
Onion,Pune(Khadiki),3900,09-11-2024
Onion,Manmad,3600,09-11-2024
Potato,Satara,2850,09-11-2024
Potato,Vai,3200,09-11-2024
Onion,Mangal Wedha,2900,09-11-2024
Onion,Baramati,5000,09-11-2024
Onion,Dhule,4850,09-11-2024
Onion,Shirpur,2850,09-11-2024
Potato,Shrirampur,2800,09-11-2024
Onion,Shevgaon,3300,09-11-2024
Potato,Junnar(Narayangaon),2500,09-11-2024
Potato,Solapur,2000,09-11-2024
Potato,Nagpur,2450,09-11-2024
Potato,Shrirampur,2800,10-11-2024
Potato,Vai,3200,10-11-2024
Onion,Rahata,5300,10-11-2024
Onion,Vai,5500,10-11-2024
Onion,Kamthi,5000,10-11-2024
Onion,Pune(Khadiki),4350,10-11-2024
Potato,Rahata,2500,10-11-2024
Onion,Akole,5800,10-11-2024
Potato,Satara,2850,10-11-2024
Onion,Pune(Moshi),3000,10-11-2024
Potato,Pune(Moshi),2250,10-11-2024
Onion,Junnar(Otur),6000,10-11-2024
Onion,Amrawati(Frui & Veg. Market),3500,10-11-2024
Onion,Manchar,5575,10-11-2024
Onion,Shirur,4200,10-11-2024
Onion,Mangal Wedha,3000,10-11-2024
Onion,Lasalgaon(Niphad),4700,10-11-2024
Onion,Karad,7000,10-11-2024
Potato,Akluj,3000,10-11-2024
Potato,Pune(Manjri),2900,10-11-2024
Potato,Amrawati(Frui & Veg. Market),1900,10-11-2024
Onion,Khed(Chakan),5000,10-11-2024
Onion,Parner,3500,10-11-2024
Onion,Junnar(Alephata),5200,10-11-2024
Onion,Om Chaitanya Multistate Agro Purpose CoOp Society,3800,10-11-2024
Onion,Pune,4350,10-11-2024
Onion,Parner,5000,10-11-2024
Onion,Bhusaval,3500,10-11-2024
Onion,Pune(Manjri),3500,10-11-2024
Onion,Pune(Pimpri),5300,10-11-2024
Onion,Rahuri,3275,10-11-2024
Potato,Ramtek,2200,10-11-2024
Potato,Rahuri,2850,10-11-2024
Potato,Bhusaval,2200,10-11-2024
Onion,Akluj,4500,10-11-2024
Onion,Pathardi,3050,10-11-2024
Potato,Pune,3400,10-11-2024
Onion,Ramtek,4500,10-11-2024
Potato,Khed(Chakan),2900,10-11-2024
Potato,Kamthi,3000,10-11-2024
Potato,Manchar,2450,10-11-2024
Potato,Vita,3000,10-11-2024
Potato,Pune(Khadiki),2200,10-11-2024
Onion,Shevgaon,4250,11-11-2024
Onion,Devala,3000,11-11-2024
Onion,Kopargaon,2101,11-11-2024
Onion,Pimpalgaon,4000,11-11-2024
Onion,Sangamner,4000,11-11-2024
Onion,Manmad,4301,11-11-2024
Onion,Amrawati(Frui & Veg. Market),3350,11-11-2024
Onion,Nandgaon,4650,11-11-2024
Onion,Kalyan,6250,11-11-2024
Onion,"Sangli(Phale, Bhajipura Market)",3750,11-11-2024
Onion,Jalgaon,3626,11-11-2024
Onion,Pune(Moshi),3000,11-11-2024
Onion,Akola,2500,11-11-2024
Potato,Pune(Moshi),2250,11-11-2024
Onion,Umrane,4100,11-11-2024
Onion,Junnar(Narayangaon),4500,11-11-2024
Onion,Pune,4500,11-11-2024
Onion,Kurdwadi(Modnimb),1600,11-11-2024
Onion,Ahmednagar,4600,11-11-2024
Onion,Lonand,3500,11-11-2024
Onion,Sinner,4750,11-11-2024
Onion,Shevgaon,2200,11-11-2024
Potato,Pune,3200,11-11-2024
Onion,Karad,6500,11-11-2024
Potato,Junnar,2700,11-11-2024
Onion,Solapur,2600,11-11-2024
Onion,Kalvan,5100,11-11-2024
Onion,Shivsiddha Govind Producer Company Limited Sanchal,5505,11-11-2024
Onion,Dhule,4170,11-11-2024
Onion,Pune(Khadiki),3750,11-11-2024
Onion,Newasa(Ghodegaon),5000,11-11-2024
Onion,Pune(Pimpri),5600,11-11-2024
Onion,Kopargaon,5100,11-11-2024
Onion,Rahuri(Vambori),3200,11-11-2024
Potato,Nagpur,2450,11-11-2024
Onion,Pimpalgaon Baswant(Saykheda),5400,11-11-2024
Onion,Ahmednagar,3500,11-11-2024
Onion,Laxmi Sopan Agriculture Produce Marketing Co Ltd,2200,11-11-2024
Onion,Satara,4500,11-11-2024
Onion,Hingna,2700,11-11-2024
Onion,Sangamner,3225,11-11-2024
Onion,Pimpalgaon,5700,11-11-2024
Onion,Vashi New Mumbai,4500,11-11-2024
Onion,Rahuri(Vambori),4500,11-11-2024
Onion,Vita,4500,11-11-2024
Onion,Nasik,4800,11-11-2024
Onion,Devala,5000,11-11-2024
Onion,Satana,5570,11-11-2024
Onion,Lasalgaon(Vinchur),4300,11-11-2024
Onion,Nandgaon,3750,11-11-2024
Onion,Pune(Manjri),3800,11-11-2024
Onion,Lasalgaon,5600,11-11-2024
Potato,Satara,2850,11-11-2024
Potato,Solapur,1850,11-11-2024
Onion,Lasalgaon(Niphad),5501,11-11-2024
Potato,Hingna,2833,11-11-2024
Onion,Nagpur,4500,11-11-2024
Onion,Manmad,3800,11-11-2024
Potato,"Sangli(Phale, Bhajipura Market)",2600,11-11-2024
Onion,Nagpur,4375,11-11-2024
Potato,Manchar,2300,11-11-2024
Onion,Junnar,5700,11-11-2024
Potato,Jalgaon,2300,11-11-2024
Potato,Akola,2500,11-11-2024
Onion,Lasalgaon,3600,11-11-2024
Onion,Umrane,4500,11-11-2024
Onion,Lasalgaon(Vinchur),5300,11-11-2024
Potato,Rahuri,3200,11-11-2024
Onion,Chandrapur(Ganjwad),4500,11-11-2024
Potato,Kalyan,2750,11-11-2024
Onion,Jalgaon,2130,11-11-2024
Onion,Chandvad,4710,11-11-2024
Potato,Pune(Khadiki),2200,11-11-2024
Onion,Kolhapur,3000,11-11-2024
Onion,Nasik,5900,11-11-2024
Onion,Yeola,4700,11-11-2024
Onion,Jalgaon,1750,11-11-2024
Potato,Vashi New Mumbai,2650,11-11-2024
Onion,Newasa(Ghodegaon),4000,11-11-2024
Onion,Shevgaon,1200,11-11-2024
Potato,Shrirampur,2800,11-11-2024
Onion,Baramati,5000,11-11-2024
Potato,Nasik,2700,11-11-2024
Potato,Amrawati(Frui & Veg. Market),1850,11-11-2024
Onion,Mangal Wedha,2900,11-11-2024
Onion,Chandvad,3400,11-11-2024
Potato,Chandrapur(Ganjwad),2900,11-11-2024
Potato,Pune(Manjri),3000,11-11-2024
Potato,Akluj,2900,11-11-2024
Onion,Umrane,5200,12-11-2024
Onion,Kolhapur,2800,12-11-2024
Onion,Devala,3500,12-11-2024
Onion,Pimpalgaon Baswant(Saykheda),5350,12-11-2024
Onion,Kopargaon,3500,12-11-2024
Onion,Dindori(Vani),3500,12-11-2024
Onion,Kalvan,5501,12-11-2024
Onion,Junnar(Alephata),5000,12-11-2024
Onion,Shivsiddha Govind Producer Company Limited Sanchal,5500,12-11-2024
Onion,Lasalgaon(Vinchur),4501,12-11-2024
Onion,Manmad,3200,12-11-2024
Onion,Sangamner,3620,12-11-2024
Onion,Chandvad,3550,12-11-2024
Onion,Karjat,2500,12-11-2024
Onion,Karad,3800,12-11-2024
Onion,Sangamner,3950,12-11-2024
Onion,Nagpur,3950,12-11-2024
Onion,Nandgaon,3250,12-11-2024
Onion,Satana,5460,12-11-2024
Onion,Pathardi,3500,12-11-2024
Potato,Kalyan,2750,12-11-2024
Potato,Pune(Manjri),3000,12-11-2024
Onion,Vadgaonpeth,2600,12-11-2024
Potato,Vashi New Mumbai,2600,12-11-2024
Onion,Rahuri,3250,12-11-2024
Onion,Bhusaval,3500,12-11-2024
Potato,Satara,2500,12-11-2024
Onion,"Sangli(Phale, Bhajipura Market)",2800,12-11-2024
Potato,Manchar,2260,12-11-2024
Onion,Chandrapur(Ganjwad),4500,12-11-2024
Onion,Phaltan,3250,12-11-2024
Onion,Akole,4800,12-11-2024
Onion,Pune(Moshi),2750,12-11-2024
Onion,Shirur,4000,12-11-2024
Onion,Sinner,4350,12-11-2024
Onion,Solapur,2400,12-11-2024
Onion,Rahata,5400,12-11-2024
Onion,Laxmi Sopan Agriculture Produce Marketing Co Ltd,2100,12-11-2024
Onion,Pimpalgaon,5600,12-11-2024
Potato,Solapur,2000,12-11-2024
Onion,Satara,4200,12-11-2024
Onion,Vashi New Mumbai,4500,12-11-2024
Onion,Nagpur,3800,12-11-2024
Onion,Devala,5000,12-11-2024
Onion,Jamkhed,2800,12-11-2024
Onion,Dhule,4170,12-11-2024
Onion,Lasalgaon(Vinchur),4300,12-11-2024
Onion,Lasalgaon,5851,12-11-2024
Onion,Umrane,4100,12-11-2024
Onion,Manmad,3500,12-11-2024
Onion,Kopargaon,5300,12-11-2024
Onion,Chandvad,5200,12-11-2024
Onion,Pune(Khadiki),3850,12-11-2024
Onion,Pune(Manjri),3500,12-11-2024
Potato,Pune(Khadiki),2150,12-11-2024
Onion,Hingna,4000,12-11-2024
Onion,Pune,4150,12-11-2024
Potato,Amrawati(Frui & Veg. Market),1900,12-11-2024
Onion,Amrawati(Frui & Veg. Market),3750,12-11-2024
Potato,Chandrapur(Ganjwad),2900,12-11-2024
Onion,Nandgaon,3850,12-11-2024
Potato,Khed(Chakan),2800,12-11-2024
Potato,Akola,2400,12-11-2024
Onion,Akola,3000,12-11-2024
Onion,Om Chaitanya Multistate Agro Purpose CoOp Society,3300,12-11-2024
Onion,Lasalgaon,4100,12-11-2024
Potato,Nagpur,2450,12-11-2024
Potato,Bhusaval,2200,12-11-2024
Onion,Kalyan,6250,12-11-2024
Onion,Lasalgaon(Niphad),5500,12-11-2024
Onion,Pimpalgaon,3800,12-11-2024
Potato,"Sangli(Phale, Bhajipura Market)",2250,12-11-2024
Potato,Hingna,2733,12-11-2024
Potato,Pune,3200,12-11-2024
Onion,Khed(Chakan),4000,12-11-2024
Potato,Rahuri,3300,12-11-2024
Onion,Pune(Pimpri),6000,12-11-2024
Potato,Rahata,2600,12-11-2024
Potato,Pune(Moshi),2500,12-11-2024
Onion,Khed(Chakan),3000,01-12-2024
Onion,Rahuri,3150,01-12-2024
Onion,Islampur,5500,01-12-2024
Onion,Junnar(Otur),5000,01-12-2024
Onion,Kamthi,4500,01-12-2024
Potato,Shrirampur,2800,01-12-2024
Onion,Karjat,3500,01-12-2024
Potato,Kamthi,3500,01-12-2024
Potato,Amrawati(Frui & Veg. Market),1900,01-12-2024
Potato,Akluj,2800,01-12-2024
Onion,Amrawati(Frui & Veg. Market),3300,01-12-2024
Potato,Junnar(Otur),1500,01-12-2024
Potato,Rahuri,2850,01-12-2024
Potato,Khed(Chakan),2700,01-12-2024
Onion,Kalyan,3500,02-12-2024
Onion,Satana,3565,02-12-2024
Onion,Sinner,3200,02-12-2024
Onion,Lasalgaon,3700,02-12-2024
Onion,Laxmi Sopan Agriculture Produce Marketing Co Ltd,2900,02-12-2024
Onion,Hingna,4000,02-12-2024
Onion,Akola,3500,02-12-2024
Onion,Sangamner,3405,02-12-2024
Onion,Shevgaon,2800,02-12-2024
Onion,Kolhapur,2500,02-12-2024
Onion,Junnar(Narayangaon),4500,02-12-2024
Onion,Kopargaon,3335,02-12-2024
Onion,Pimpalgaon,5711,02-12-2024
Onion,Nampur,3000,02-12-2024
Onion,Shevgaon,1300,02-12-2024
Potato,Nagpur,2450,02-12-2024
Onion,Nagpur,3900,02-12-2024
Onion,Pune,4250,02-12-2024
Onion,Rahuri(Vambori),3200,02-12-2024
Onion,Kopargaon,4801,02-12-2024
Potato,Hingna,2500,02-12-2024
Onion,Pimpalgaon Baswant(Saykheda),3300,02-12-2024
Onion,Kamthi,4000,02-12-2024
Onion,Pune(Khadiki),3350,02-12-2024
Onion,Ahmednagar,3600,02-12-2024
Onion,Vashi New Mumbai,3250,02-12-2024
Potato,Amrawati(Frui & Veg. Market),1900,02-12-2024
Onion,Newasa(Ghodegaon),4000,02-12-2024
Onion,Lasalgaon(Niphad),3400,02-12-2024
Potato,Akola,2400,02-12-2024
Onion,"Sangli(Phale, Bhajipura Market)",4000,02-12-2024
Onion,Dindori(Vani),3601,02-12-2024
Onion,Solapur,2600,02-12-2024
Onion,Devala,3500,02-12-2024
Onion,Amrawati(Frui & Veg. Market),3100,02-12-2024
Onion,Kurdwadi(Modnimb),2000,02-12-2024
Onion,Pimpalgaon,3800,02-12-2024
Onion,Nasik,4000,02-12-2024
Onion,Chandrapur(Ganjwad),4000,02-12-2024
Onion,Pune(Pimpri),3150,02-12-2024
Potato,Shrirampur,2800,02-12-2024
Onion,Chandvad,3350,02-12-2024
Onion,Baramati,5000,02-12-2024
Onion,Satana,5735,02-12-2024
Onion,Satara,4000,02-12-2024
Onion,Shree Sairaj Krushi Market,2550,02-12-2024
Potato,Pune(Khadiki),2200,02-12-2024
Onion,Kalyan,5000,02-12-2024
Potato,Chandrapur(Ganjwad),2600,02-12-2024
Onion,Kalvan,5850,02-12-2024
Onion,Mangal Wedha,3300,02-12-2024
Onion,Shivsiddha Govind Producer Company Limited Sanchal,6205,02-12-2024
Onion,Lonand,3200,02-12-2024
Onion,Shevgaon,4000,02-12-2024
Onion,Manmad,2800,02-12-2024
Onion,Devala,3500,02-12-2024
Onion,Lasalgaon,3700,02-12-2024
Onion,Jalgaon,2675,02-12-2024
Onion,Manmad,3800,02-12-2024
Onion,Lasalgaon(Vinchur),3700,02-12-2024
Onion,Lasalgaon(Niphad),4301,02-12-2024
Onion,Nagpur,3900,02-12-2024
Onion,Dhule,4500,02-12-2024
Potato,Solapur,2100,02-12-2024
Onion,Pune(Manjri),4500,02-12-2024
Potato,Junnar(Narayangaon),2000,02-12-2024
Onion,Yeola,2900,02-12-2024
Onion,Nandgaon,2650,02-12-2024
Onion,Karjat,3000,02-12-2024
Onion,Pune(Moshi),3000,02-12-2024
Onion,Lonand,3000,02-12-2024
Potato,Pune(Manjri),2600,02-12-2024
Potato,Vashi New Mumbai,2500,02-12-2024
Potato,Kamthi,3500,02-12-2024
Potato,Pune(Moshi),2200,02-12-2024
Potato,Pune,2900,02-12-2024
Onion,Akluj,4500,02-12-2024
Potato,"Sangli(Phale, Bhajipura Market)",2600,02-12-2024
Potato,Rahuri,2500,02-12-2024
Potato,Satara,2700,02-12-2024
Potato,Nasik,2400,02-12-2024
Onion,Pune(Pimpri),3500,03-12-2024
Onion,Phaltan,2700,03-12-2024
Onion,"Sangli(Phale, Bhajipura Market)",3750,03-12-2024
Onion,Nandgaon,2550,03-12-2024
Onion,Karjat,2500,03-12-2024
Onion,Nagpur,3900,03-12-2024
Onion,Vita,4500,03-12-2024
Onion,Sangamner,3550,03-12-2024
Onion,Vadgaonpeth,4800,03-12-2024
Onion,Pune(Moshi),3000,03-12-2024
Onion,Lasalgaon(Vinchur),3600,03-12-2024
Onion,Satana,3865,03-12-2024
Onion,Khed(Chakan),3500,03-12-2024
Onion,Kolhapur,2500,03-12-2024
Onion,Shirur,3500,03-12-2024
Onion,Kopargaon,3250,03-12-2024
Onion,Kopargaon,5000,03-12-2024
Onion,Karad,4000,03-12-2024
Onion,Manmad,3500,03-12-2024
Onion,Amrawati(Frui & Veg. Market),3250,03-12-2024
Onion,Jalgaon,2187,03-12-2024
Onion,Satara,4000,03-12-2024
Onion,Akola,3500,03-12-2024
Onion,Lasalgaon,3751,03-12-2024
Onion,Sinner,3100,03-12-2024
Onion,Dhule,4500,03-12-2024
Onion,Satana,6200,03-12-2024
Onion,Pune,4500,03-12-2024
Onion,Vashi New Mumbai,3450,03-12-2024
Onion,Lasalgaon(Niphad),3370,03-12-2024
Onion,Kalyan,3000,03-12-2024
Onion,Umrane,4100,03-12-2024
Onion,Nagpur,4100,03-12-2024
Onion,Pimpalgaon,5600,03-12-2024
Onion,Rahuri,3450,03-12-2024
Onion,Pune(Manjri),4400,03-12-2024
Onion,Bhusaval,3800,03-12-2024
Onion,Pune(Khadiki),3500,03-12-2024
Onion,Shivsiddha Govind Producer Company Limited Sanchal,6250,03-12-2024
Onion,Jalgaon,2250,03-12-2024
Onion,Om Chaitanya Multistate Agro Purpose CoOp Society,2800,03-12-2024
Onion,Devala,3600,03-12-2024
Onion,Chandrapur(Ganjwad),4000,03-12-2024
Onion,Pimpalgaon Baswant(Saykheda),3350,03-12-2024
Onion,Nampur,3000,03-12-2024
Onion,Kamthi,4500,03-12-2024
Onion,Nasik,3850,03-12-2024
Onion,Umrane,4100,03-12-2024
Onion,Laxmi Sopan Agriculture Produce Marketing Co Ltd,3000,03-12-2024
Onion,Kalyan,4250,03-12-2024
Onion,Pimpalgaon,3600,03-12-2024
Potato,Rahuri,3000,03-12-2024
Onion,Hingna,4250,03-12-2024
Onion,Chandvad,3080,03-12-2024
Onion,Solapur,2600,03-12-2024
Potato,Kamthi,3500,03-12-2024
Potato,Manchar,2000,03-12-2024
Potato,Satara,2700,03-12-2024
Potato,Chandrapur(Ganjwad),2600,03-12-2024
Potato,Nagpur,2450,03-12-2024
Onion,Lasalgaon(Niphad),4555,03-12-2024
Potato,Bhusaval,2800,03-12-2024
Potato,Pune(Manjri),2600,03-12-2024
Potato,Pune(Moshi),2100,03-12-2024
Potato,Rahata,2600,03-12-2024
Potato,Hingna,2800,03-12-2024
Potato,Pune(Khadiki),2200,03-12-2024
Onion,Dindori(Vani),3651,03-12-2024
Potato,Khed(Chakan),2800,03-12-2024
Potato,Solapur,2000,03-12-2024
Potato,Vashi New Mumbai,2300,03-12-2024
Potato,Pune,2750,03-12-2024
Potato,Kalyan,2250,03-12-2024
Potato,Nasik,2500,03-12-2024
Potato,Amrawati(Frui & Veg. Market),2000,03-12-2024
Potato,Akola,2400,03-12-2024
Potato,Jalgaon,2100,03-12-2024
Potato,"Sangli(Phale, Bhajipura Market)",2500,03-12-2024
Potato,Chandrapur(Ganjwad),2600,04-12-2024
Onion,Kalyan,4000,04-12-2024
Potato,Junnar(Otur),1500,04-12-2024
Onion,Kalyan,4750,04-12-2024
Onion,Pune(Khadiki),3500,04-12-2024
Onion,Pimpalgaon,6180,04-12-2024
Onion,Pimpalgaon Baswant(Saykheda),3101,04-12-2024
Potato,Satara,2750,04-12-2024
Onion,Dindori(Vani),3651,04-12-2024
Onion,Nandgaon,2650,04-12-2024
Onion,Satara,3750,04-12-2024
Onion,"Sangli(Phale, Bhajipura Market)",3750,04-12-2024
Onion,Sinner,3775,04-12-2024
Onion,Hingna,3833,04-12-2024
Onion,Baramati,4900,04-12-2024
Potato,Khed(Chakan),2850,04-12-2024
Onion,Devala,3400,04-12-2024
Onion,Sangamner,3500,04-12-2024
Onion,Kamthi,4000,04-12-2024
Onion,Umrane,4000,04-12-2024
Onion,Shree Sairaj Krushi Market,2250,04-12-2024
Onion,Newasa(Ghodegaon),3800,04-12-2024
Onion,Mangal Wedha,3500,04-12-2024
Potato,Pune(Manjri),2700,04-12-2024
Potato,Rahuri,2950,04-12-2024
Onion,Lasalgaon,3500,04-12-2024
Onion,Nagpur,3900,04-12-2024
Onion,Junnar(Narayangaon),4500,04-12-2024
Onion,Manmad,3300,04-12-2024
Potato,Shrirampur,2800,04-12-2024
Potato,Vai,3500,04-12-2024
Potato,Pune,2900,04-12-2024
Potato,Kamthi,3500,04-12-2024
Onion,Malharshree Farmers Producer Co Ltd,3855,04-12-2024
Onion,Vai,5000,04-12-2024
Onion,Yeola,3300,04-12-2024
Potato,Rahata,2600,04-12-2024
Onion,Pune,4500,04-12-2024
Onion,Pimpalgaon,3500,04-12-2024
Onion,Manmad,2252,04-12-2024
Potato,"Sangli(Phale, Bhajipura Market)",2800,04-12-2024
Onion,Chandrapur(Ganjwad),3750,04-12-2024
Onion,Kolhapur,2400,04-12-2024
Onion,Jalgaon,2125,04-12-2024
Onion,Nasik,3800,04-12-2024
Onion,Kopargaon,3250,04-12-2024
Onion,Nampur,3400,04-12-2024
Onion,Pune(Manjri),4600,04-12-2024
Onion,Satana,3800,04-12-2024
Onion,Solapur,2900,04-12-2024
Onion,Chandvad,3250,04-12-2024
Onion,Umrane,4500,04-12-2024
Potato,Junnar(Narayangaon),2000,04-12-2024
Onion,Khed(Chakan),3000,04-12-2024
Onion,Kalvan,5500,04-12-2024
Onion,Karjat,2500,04-12-2024
Potato,Jalgaon,2100,04-12-2024
Onion,Bhusaval,3500,04-12-2024
Onion,Jalgaon,1750,04-12-2024
Potato,Amrawati(Frui & Veg. Market),1900,04-12-2024
Onion,Nagpur,4100,04-12-2024
Onion,Satana,6150,04-12-2024
Onion,Karad,5500,04-12-2024
Onion,Parner,3325,04-12-2024
Potato,Akola,2400,04-12-2024
Onion,Pune(Pimpri),3750,04-12-2024
Potato,Manchar,1950,04-12-2024
Potato,Nagpur,2300,04-12-2024
Potato,Hingna,2500,04-12-2024
Onion,Laxmi Sopan Agriculture Produce Marketing Co Ltd,3100,04-12-2024
Onion,Amrawati(Frui & Veg. Market),3350,04-12-2024
Potato,Pune(Khadiki),2200,04-12-2024
Onion,Lasalgaon(Niphad),2900,04-12-2024
Onion,Lasalgaon(Vinchur),3700,04-12-2024
Potato,Kalyan,2250,04-12-2024
Onion,Lasalgaon,3500,04-12-2024
Onion,Akola,3500,04-12-2024
Potato,Nasik,2400,04-12-2024
Onion,Akola,3500,05-12-2024
Onion,Laxmi Sopan Agriculture Produce Marketing Co Ltd,3200,05-12-2024
Onion,Dhule,3500,05-12-2024
Onion,Vadgaonpeth,5000,05-12-2024
Onion,Lasalgaon(Vinchur),3600,05-12-2024
Onion,Satana,3460,05-12-2024
Onion,Pune(Khadiki),3450,05-12-2024
Onion,Pimpalgaon Baswant(Saykheda),2725,05-12-2024
Onion,Lonand,3500,05-12-2024
Onion,Sinner,3550,05-12-2024
Onion,Vashi New Mumbai,3500,05-12-2024
Onion,Sangamner,3750,05-12-2024
Onion,Jalgaon,2175,05-12-2024
Onion,Kopargaon,5100,05-12-2024
Potato,Jalgaon,2200,05-12-2024
Onion,Umrane,4000,05-12-2024
Onion,Manmad,1800,05-12-2024
Potato,Pune(Manjri),2800,05-12-2024
Onion,Rahuri(Vambori),3100,05-12-2024
Onion,Shevgaon,3600,05-12-2024
Onion,Chandvad,3200,05-12-2024
Onion,Jalgaon,1750,05-12-2024
Onion,Ahmednagar,3850,05-12-2024
